1,卫生 吃 出 头发
0,环境 服务 周到 美中不足 牛排 好吃 咬起来 感觉 筋 味道 不太好
0,难吃 没有 火锅 味道
0,味道 好吃 不错
0,位置 好找 大洋 百货 二楼 小吃 一条街 下午 人不多 很快 做好 值得 推荐
0,点 大份 份量 好少 满 减券 减少 份量 弄 满减
0,卖批 菜 分量 好几把 少 喜欢 找点 理由 再也 吃 全是 青椒 饭 吃 点 菜 没
0,口味 正宗 重庆火锅 特别 推荐 鸡血 正宗
0,三个 人点 四人餐 好吃 还会
0,挺不错 味道 挺 感觉 菜品 新鲜 推荐 尝试
0,真的 老 顾客 分量 味道 不错
0,老板 不错 环境 下次
0,自助餐 不错 下次 有空
0,筷子 筷子 筷子
0,位置 好找 团 四人餐 没定 位置 包间 不错
0,好吃   好看
0,非去不可 重庆 土地 道 纯天然 老 火锅
0,味道 儿子 超 喜欢 美团 套餐 很值
0,聚 划算 味道 点 特辣 太 舒服
0,一股 肉 腥味 一口 没 吃 青椒 没洗 岁 炒 太 难吃 慢 一个多 小时 没有 下次 态度 差   送得慢   送得慢  
0,位置 好找 味道 好吃 门口 收银员 长得 好看
0,服务 没有 团购 态度 差 速度 超级 快
0,上次 吃 鸳鸯 过瘾 红汤 棒 微辣 越 吃 越 好吃 菜品 实惠 小菜 便宜 男朋友 团 四人餐 没 吃 完 打包 送 可乐 老板 热情 环境 舒适 会常 光顾   老 肉片   现炸 酥 肉   鸭肠 鸭 血
1,预估 时间 迟 二十分钟 吃 一半 发现 死 苍蝇 苍蝇 !   恶心 不想 拍照 祝 吃得开 心
0,实体店 便宜 毛钱 分量 实体店 购买 少 建议 实体店 消费
0,米饭 难吃 感觉 剩下 水准 太差
0,很棒 还给 送到 学校 老板 态度
0,味道 一如既往 菜品 新鲜 服务员 态度 环境
0,小区 店 老婆 去过 几次 好吃 贵 足球
1,街 对面 小时 凉 糊 没听说过 串起 豆 干 剪短 装 盒子 里 实体店 吃
0,我点 两份 鸡杂 米线 煮 鸡杂 骗子
1,叉烧饭 事物 颜色 味道 一股 难闻 塑料 味道 吃 一点点 倒 担心 下午 食物中毒
1,有个 蟑螂 吃
1,想 请问 那一空 地方 狗 吃 味道 难吃 20 块钱 分钱 不值 滚 妈 滚 坑
0,不错 老板 态度 不错 菜品
0,菜品 新鲜 环境 价格 实惠 味道 不错
0,份量 太 少 物流 太慢
1,没 备注 勺子 没有 冰粉 里 吃 出个 虫 接受
0,芒果汁 很难 喝 汉堡 难吃
0,味道 不错 环境 不错 服务
0,味道 不错
0,菜品 新鲜 汤底 不错 服务 热情 环境 干净
0,真 难吃 吃 第一口 想 吐 再也不会 点
0,菜品 酒水 齐全 朋友 不错 推荐
0,紫米 统一 配送   每家店 紫米 坨   硬   酸奶 味 不错
0,味道 不错 红汤 调料 海椒 好吃 清汤 味精 有点咸
0,几次 吃   小贵   特别 好吃   水果 沙拉   每次 吃 水果 沙拉   牛排 不错   环境 更好       服务员 态度 不错   有时候 上菜 一点 慢   不错   羊排 不太 好吃   臊   朋友 说   好吃
0,味道 不错 服务周到   值得 一去
0,味道 价格 实 实惠
0,不好 服务 恶劣
0,挺 用美团 划算
0,味道 服务
0,吃 难吃 串串     没有       每次 少菜 说     味道 不错       无法形容       难吃   难吃     超级 难吃
0,烤鸭   金针菇 牛肉 卷
0,划算 味道   ´ ▽ `   ﾉ
0,好喝 划算   很巴适 霸道   天天 吃
0,奶冻 好喝 甜甜的 便宜
0,感觉 油油的 舒服 还好 味道 挺 油 油
0,不敢相信 质优 量足 服务 一流
0,服务 环境 干净 中午 人少 份量 确实 味道 行
0,味道 蛮 好吃
0,送 两个 小时 得闷 烧鸡
0,不用 等位 上菜 速度 快 性价比 高
0,味道 很赞 川菜 特色 环境 不错 东西 落下 店主 帮忙 收着 回去 找 真的 感谢 !
0,喜欢 印度 菜 浓郁 异域 风情
0,冰镇 西瓜 冰镇 绿豆汤 全是 温
1,菜里 头发      
0,红烧肉 一点 好吃
1,前几次 还好 有次 吃 拉肚子 停 一段时间 买 今儿 吃 好几根 草根 调料 说 腾腾 菜 没洗 再也 不吃
0,味道 不错 分量 实在
0,少得 可怜 肉 tm 难吃 说 味道 重点   点 味道 没有 关门 算 逑
0,沙坪坝 家 味道 好吃 老 顾客
0,喜欢   几次   棒棒     早点 行
1,鹌鹑蛋 有股 异味   太 新鲜
1,肉 臭 恶心 死 倒
1,炒 猪 拱 嘴 变质 发臭
0,一如既往 中午 晚上 菜菜
0,喝 几次 希望 更 产品
0,不错 地方 好找 两个 吃 撑 美女 姐姐 服务态度 下次 还会
0,老板 热情 做生意 灵活 变通 喜欢 店家 味道 不错 菜品 没有 水果 一会 没有 希望 下次 改进   铁板烧
0,近 常去 吃 份量 足 老板 态度
0,一如既往 上次 免费 可乐 可惜 从头到尾 没喝 走 没 拿走
0,味道 挺 特别 喜欢 服务态度
0,每次 带 东西 没带 上次 鸡排 说切 不切 怎么回事
1,伤心   晚饭 没 吃   点 份 抄手   吃 完   晚上 回去 肚子疼 厉害   想 吐     感觉 食物中毒   第一次 差评   评论 有人 吃 完 舒服
0,环境 赞 两江 景色 一览无遗 菜品 味道 可口 饱眼福 饱 口福 不错 一家 自助餐厅
1,吃 完 拉肚子
0,店面 干净 服务态度 分量 超级 足 排骨 吃 香有脆 吃 好吃 排骨 朋友
0,环境 菜品 新鲜 老板 讲 诚信 还会
0,味道 挺不错 环境 有待 改善
1,实在 不想 差评 两个 小时 下雨 体谅 香辣蟹 实在 太 难吃 根本无法 下咽 感觉 蟹 臭 勉强 吃 配菜 吃不饱 点 别家 好评 吃 难吃 香辣蟹 没有 花甲 勉勉强强 料 实在 太多 一吃 满嘴都是 料 吃 几口 扔 点 外卖 真的 失望
0,番茄 汤 好喝 鱼 嫩 米饭 差 点
1,差评 刚 吃 两口 发现 两只 蟑螂 烤焦 黑糊糊 米线 里 混 确实 很难 发现
0,超级 不错 俩 吃不完 蔡 特别 辣 吃 过瘾 不错 推荐 推荐
0,味道 不错 性价比 高 环境 一流 免费 果饮
0,回头客 物美价廉 服务态度
0,味道 不错 份量 足 服务 挺 老板 热情
0,铁板烧 太 好吃 忘记 拍照 麻辣 适中 铜梁 好吃 铁板烧 同事 吃 吃 撑 麻辣 适中 材料 新鲜 服务员 服务态度 关键 老板 长得 特别 帅 老板娘 长得 很漂亮 赞赞赞
1,吃 拉肚子 确实 卫生 不好
0,挺 分量 很足 味道 偏淡 价格合理
0,不错 老板 家人 过生日 他家 订 蛋糕 值得 推荐
0,肉 新鲜 汤 好喝 汤里 几个 带肉 骨头 很香 两人餐 够 分量 特别 足 服务 帮 肉 烫 小朋友 特别 煮 一分钟 小朋友 肠胃 受不了
0,不错 猪蹄 特别 好吃 抱 试一试 心态 真心 不错 朋友 说 好吃
0,吃 地方 环境 味道 贵
0,送得慢   送得慢   送得慢   送得慢   送得慢  
0,价格 实惠 分量 足 味道 不错
0,好喝   好喝   好喝   奶盖 咸咸的 味道 很正   茶 清爽 味道 欲罢不能 每次 一杯   美团 价格 合适   单点 一份 奶盖
0,网上 买 优惠卷 真的 划算 二十元 买 东西 好吃   同事 吃 说 带回 买 买 多种 特别 喜欢 红豆 吐司 粗粮 土司 好吃
1,想 说 花 二十多块 钱 买 一袋 加肉 开水烫 一股 臭 臭 味道 说不出 臭味 一向 喜欢 评论 真心 受不了 钱 东西 吃 东西 稍微 点点 良知 东西 吃 丢 垃圾桶
0,差评 差评 差评 杂酱 酸辣粉 干 油 漏出来 点 好吃 疯狂 土豆 硬 咬 咬 没 吃 好多 怕 拉肚子
0,好吃 第二次 吃 鱼 烤 嫩 入味
0,难吃   不麻不辣 不香   没有 盐味   香料 加   一股 苦味   怀疑 好评 刷   吃 难吃 小龙虾
1,吃 拉肚子 mmp
0,送餐 耽误 二十分钟 薯条 软 汉堡 冷 口感 这么晚 喊 外卖 人会 饿死 真的 退单
0,评价 原定 10 点 50 11 点 25 足足 半个 小时 点
0,味足 菜品 食材 几个 小伙子 创业 路上 做出 巴适 火锅 大赞 可称 火锅 大王 周边 吃遍 家 正宗 值得 推荐 忘 拍照 拍 家 宣传 资料 哈哈哈 美团 定购 打折 划算 划算
0,辣 味道 没有 男朋友 吃 难吃 烧烤 厨子 有没有 学过
1,太 难吃 头发 几大根
0,味道 老板 特意 送到 地铁站 谢谢 蜡烛 贵 好利来 元个
0,金钻 奶茶 少糖 甜 美团 买单 八折 划算
0,一如既往 家人 好多
0,太有 格调 服务 超级 味道 超级 棒 超级 懒人 重来 评价 真的 太棒了 吃 人餐 没 吃 完 太多 吃不完 值得 推荐
0,服务 超好
0,老板 特别       位置 好找       超级 好吃       不来 遗憾
1,味道 鱼肉 吃 粉 鱼肉 入味 问 商家 说 新鲜 快递 哥 到位
1,鸡翅 肉 串 臭   俄罗斯 烤肉 ## 飞天 烤 翅   两个 千万 点   贪便宜 买   买 吃
0,吃 总体 不错 烤 牛排 一如既往 好吃 黑胡椒 放 合适 吃 香 嫩 热菜 换 菜品 感觉 每次 几样 蒸 凤爪 太干 点 味道 不错
0,烤鱼 吃 入味 煮 几分钟 味 海鲜 新鲜 个头 很大 味道 巴适 辣子 肥肠 很香 两天 吃
0,好喝 喜欢 紫米 喜欢 硬 喜欢 软
0,感觉 离得 近
0,评价 晚 不好意思 老 顾客 还会
1,33 块钱 西瓜 一小块 你家 西瓜 肯定 祖宗 奇怪 离谱 送错 电话 说 没有 办法 办法 咯 送 钱 你好 做生意 倒闭 傻 逼 第二次 点外 送 水果 哪家 水果店 家 本来 奔 评分 高来 纳闷 评 保证 新鲜 质量 打开 闻 一股 熟 过头 馊味 心想 挣钱 点 100 次 外卖 差评 太 欺负 你家 当点 外卖 太 傻 逼 太好 坑
0,不错     味道     老板   周到   环境
1,难吃 难吃 虾 像是 死 久 没洗 干净 差
1,确实 点 好吃 早上 点 份 一份 中有 蟑螂 还好 吃 东西 喜欢 挑 颗 花椒 恶心 还好 没 一口 吃
0,先不说 东西 好不好 吃 说 送餐 大妈 素质 低 使劲 敲门 整 屋里 狗 狂叫 好意思 狗拉好 放 咬 真想 说 毛病 第一 没 礼貌 使劲 敲门 没 家教 犯了错 帮 兜 狗 养 没教过 狗 咬 技能 没事 放 咬人 不用 赔钱 每家 送货 狗 使劲 敲门 撒腿就跑 送货员 大妈 真想 十次 差评 点餐 饺子 两 11 量 13 请问 我点 量 收钱 22 金额 差距 太大
0,服务态度 菜品 新鲜 价格 实惠 喝 两件 纯 生啤酒 人均 费用 高
0,味道 分量 足 团购 划算
0,搞笑   五十块 钱 隔壁家 买 一大 盆 送来 份量 点 全他 妈 面面面   菜 两 三块   面面面   用面 充数
0,真的 遇 两份 薯条 装 一份 买 鸡 柳 洒 配送 速度 超慢 薯条 鸡排 软 真的 生气
0,菜品 味道 分量 合适 下次 还会
0,味道 服务 热情 机会
0,我要 梅林 午餐肉   送 火腿肠     欺骗
0,双皮奶 好吃 每次 点
1,盐 煎肉 鬼 菜 混杂 吃 几口 反胃 浪费 粮食 浪费 钱 图个
0,味道 分量 足 男朋友 吃 开心
0,位置 好找 老板 态度 味道 一级 棒 下次 重庆 这家 吃
1,青椒 土豆丝 有个 虫
0,味道 一如既往 服务 有待 提升 不错
0,喜欢
0,浓重 推荐 这家 火锅 第一 团购 真的 划算 老板 成本 做 团购 老板 很帅 环境 不错 通风 吃 完 火锅 身上 浓浓的 火锅 味 第三 服务态度 值得 推荐
0,披萨 好吃   吃 两次   口味   没 失望   地方 找   新装修 环境 不错   推荐   第一次 点 外卖 很快 送到   真的 满意   第二次 团购   外带   服务员 态度   团购 态度 不好
0,不错
1,上次 吃 真的 难吃 没有 味道 好像 东西 没 烤熟 一点 油 没得
0,菜品 水果 小吃 味道 服务周到 聚餐
0,差   吃 不想 吃   烦   做个 饭 能别 参假 假
0,重庆 味道 好喝 紫米 足
0,味道 喜欢 买来 吃
0,环境 烤鱼 好吃 就行了 味道 真不错 每次 满座 老板娘 热心 态度 不错
0,狼牙 土豆 撒子 土豆 黑黢 酱油 钱 咸 真的 太 难吃 麻烦 下次 弄 新鲜 土豆 谢谢
0,不错 老 顾客 换 老板 段 期间 美团
0,美团 划算 服务 好吃
0,好吃 拍 照片 手机 没有
0,没有 吃 嘴里 好吃 好吃
0,第二次 吃 特色 鸡爪 好吃 菜 可口 别致
0,金桔 柠檬 奶盖 好喝 喜欢
0,位置 挺 好找 音乐 喷泉 那点 了不起 盖 比茨 墨绿色 金色 搭配 餐厅 装潢 ️ 档次 吃 四百多 菜品 新鲜 摆盘 有意思 农夫山泉 矿泉水 熬 锅底 味道 菜品 份量 真的 餐厅 吃饭 吃 一种 感觉
0,实话实说 吃 难吃 梁山 鸡 明明 点 特辣 厨师 没 吃 一点 辣味 没有 吃 咸味 巨咸 没 办法 挺大一 钵 菜 吃 几口 倒掉 饿着肚子 久 煮 泡面 不好
0,点 面块 硬 没法 吃
0,惊喜 发现 味道 酸奶 比植脂 末 饮料 健康 孩子 喝
0,杂粮 吐司 超级 无敌 难吃
0,虾太多 好吃 赞
0,说 说 环境 高大 说 菜品 荤素 搭配 色香味 俱全 服务态度 肯定 还会
0,口味 正宗 真的 好吃 值得 坐地铁 寻 上门去 品尝 没 失望 服务 愉快 消费 强烈推荐 喜欢 螺师粉 吃货
0,团 好喝 喜欢 嚼 西米 唯一 美中不足 道 西米 成 一大块 ....
0,速度 快 菜品 价格 优 口味 下次
1,小孩 点 外卖 吃 出 订书针 服 放心 小孩 食用 汉堡 肉 店 地沟油 全是 黑
1,干净   中午 吃 完到 肚子疼   拉肚子   肯定 卫生
0,环境 服务 酸辣汤 味道 好吃 下次 还会
0,逼格 高高的   菜品 好吃 好看
0,馒头 爱 买
0,好吃 服务 品尝
0,吃 这家 店 菜品 一如既往
1,鸡排 TM 馊 吃 第一块 劳资 吐 这家 点 回来 恶心 死 老子
0,菜品 口味 雪花 啤酒 广场 里 环境 店面 差 点 味道 辣味 香味 黑胡椒 牛肉 泡椒 鲳鱼 鹌鹑 皮蛋 老板 做 三四年 烤肉 自创 特色 腌料 菜 服务态度 告诉 烤 好吃 30 块 性价比 高 推荐
0,太辣 吃 辣 同志 谨慎 选择 建议 选个 微微 辣 辣 加 服务态度
1,鸡腿 堡生 擦 还好 没 小孩子 吃 拉肚子
0,部门 聚餐 评价 说好 11 吃不完
0,放 好多 盐巴   味精   难吃   排骨 做   外面 那种 批发 袋装 排骨   再点  
0,吃 中餐 人均 不到 40 元 真的 划算 菜品 满意 环境
1,疯狂 土豆 没熟 鸡珍 味道     吃 肚子疼 惨  
0,价格 服务员 热情 味道 感觉 不错 说实话 重庆火锅 这味 记住 你家 难 钻研 服务 人员 态度 确实 敬业 至少 挽留 成 周边 顾客 吃饭 环境 口味 服务
0,吃 重庆 好吃 火锅 价钱 忘不了 味道 重庆
0,N 次 光顾 一如既往 满意
0,真的 好吃   鱿鱼 腥味     味道
1,羊蹄 骚臭 千万 购买 做 羊肉 餐馆 商家 羊蹄 骚羊子 山羊 冻货 没有 保存
0,价格 实惠 味道 不错 点 西冷 肥 黑椒 汁 有点咸 中午 没有 开设 自助 项目 总体 满意 晚 歺 自助 菜品 期待 还会来 光顾
0,味道   服务   下次 试试 特色 牛肉 肥肠
0,味道 不错
0,火锅 味道
1,吃 完 吐 食物中毒
1,他妈的 老子 搞 妈个 臭 肉 老子 啷 吃 卧槽 打家 千万别 定 一家 餐 喜欢 吃 臭 肉 不怕死 说 妈 送餐 鸡巴 着急 半天 妈 送来 差差 差
1,昨天 菜 头发
0,好吃 回头客 回头客 价格 实惠 东西 好吃 值得 一去
0,可惜 泡椒 卖完 挺好吃 服务 环境 不错
1,感觉 考 土豆粉 全部都是 花椒面 堆 一吃 吃 一堆 面粉 排骨 臭 老板 放在 冰箱 放 多久 算 倒霉
0,吃 味道 确实 不错 服务态度 推荐 吃
0,环境 服务 不错 价格便宜
0,卖家 一份 招牌 寿司 烂成 吃 看着 坨 屎 真的 解释一下
0,送 太晚 实在 等不及
0,不错 价廉物美 买
0,一如既往 味道 服务
0,吃 出 石头 牙齿 崩
0,可乐 洒   配送 慢 一匹
0,香辣 滑肉 火锅 米线 大块 滑肉
1,打开 发现 有个 虫子 瞬间 没 食欲
0,位置 不好 找 态度 味道 好吃
1,宫保鸡 丁 里 鸡肉 时 馊 吃 想 吐 真的 受不了
0,写 评论 真的 最差 点餐 实在 忍 差评 42 元 只够 份量 一家 差太远 点 不想 再点 第二次
1,感觉 肉 臭 包装 卫生 20 元 太 不值
0,几次 环境 好点 大同小异
1,水果 新鲜 吃 所有人 拉肚子 找店 赔 医药费 没有 拍照 确实 价钱 买 提高 价位 撒 不用 弄坏 撒 提醒 商家 搞家 太 厉害 人命关天 事情
1,他家 买 鸡蛋 臭
0,两人分 很足   环境   几次
0,奶茶 好喝 江北 星天 广场 一家 店铺 不错
1,鸭肠 感觉 生 没吃过 鸭肠 牙签 点 几次 品质 再来
0,服务 不错 分量 足
0,吃 n 次 真心 不错 姐妹 聚餐
0,位置 好找   环境 干净 卫生 美食 味道 超级 不错 快餐 好吃
0,挺 喜欢 不错
0,找 半天 店员 热情
0,太慢 二三个 小时
0,时间 味道 不错 厨房 烟
0,老 顾客 价廉物美 室外 坐 晒 太
0,味道 不错 值得 推荐
0,味道 不错 服务态度 环境 不错 家庭 聚餐 不错 选择
1,买 买 鸡胸 玉米 少 花生 全是 虫子 爬 第一次 差评
1,上次 吃 头发 说 开业 评论 删 考验 我点 菜 送来 菜 -_- | | 佐料 单 一如既往 地少 老板 打电话   生意兴隆
0,味道 不错 第二次 服务 环境 不错
0,不错 老板 味道 更好 好评
1,土豆 硬 剪碎 肉 臭 第一次
0,强烈推荐 价格 实惠 吃 好吃 蛋 仔
0,每次 星天 广场 这家     位置         上菜 速度 快     不错
0,一如既往 环境 非
1,腰花 臭 恶心
0,老板 环境 不错 难 找 听 老板 说 涨价
0,筷子 没得 吃
0,菜品 服务 不错 六人餐 六个 吃
0,饭 好吃 剩饭 粗糙
0,老 顾客   不多 说   好吃   实惠   分量     身边 朋友 喜欢 吃
1,虾 没 虾线 吃 全是 沙
1,送 外卖 太慢 12 05 分订 外卖 没想到 两点钟 送 外卖 四五道 电话 几次 电话 说 送 第二次 电话 说 路上 第三次 电话 说 路上
0,团购 实惠 味道 赞 位置 不好 找 白灼 虾   椒 麻 毛肚   老 肉片   无骨 凤爪
0,第二次 吃 味道 不错 好吃 上火
0,味道 不错 喝
0,划算 味道 面包 新鲜
0,汉堡 吃 难吃
0,喜欢 她家 经济 实惠 味道 喜欢
0,上菜 速度 挺 味道 特别 口味 赞赞赞
0,不错   几次   吃 饱   点
0,一如既往 好吃
0,莱品 口味 可口 服务态度
0,吃 几次 味道 咸了 淡 吃 下楼 散步 临时 想起 团 实惠 味道 好太多 本来 想 加菜 吃 太饱 想 算了 下次 老板娘 服务态度 不错 祝 生意兴隆 吃 开心
1,满意 购物 菠萝蜜 难吃 死 怀疑 人生 滑 唧唧 下滑 商家 说 太熟 熟 个度 烂 程度 卖 心情 不好 慎重 选择
0,第二次 吃 第一次 朋友 吃 味道 不错 拉着 哥哥 嫂子 吃 香辣 丢 丢 辣 太久 没有 吃 辣 关系
0,不错 老板 和善 不错 体验
1,第二次 拿到 蟑螂 第一次 快 吃 完 郁闷死 本来 个别情况 打开 蟑螂 店里 卫生 情况 堪忧
0,去过 几次 最少 菜品 不错
0,味道 一如既往   每次 路过 会团 一波   超 好吃 ヽ ´ ･ д ･ ｀ ﾉ
0,外卖 洒
0,味道 新 牌坊 龙啸 改成 汤锅 锅 没吃过 爽 酸 汤 乌鱼 还会来
0,挺不错 吃 常
0,好吃 老板 怀孕 吃 小孩 多月 满意 口味
0,菜品 分量 足 价格 实惠 环境 中等
0,样子 满意 黄瓜 生
0,难吃   好吃   真心 好吃
0,一如既往 巴适 吃 安逸 慢慢 走 电影
1,排骨汤 臭
0,味道 不错 加量 环境 舒服
0,感觉 不错 口味 选 我选 至尊 披萨 吃 剩 配送 小吃 不错 价廉物美 下次 还会 值得 分享
0,味道 服务 值得 吃 机会
1,饭 没有 熟 夹生
0,地方 好找   味道   装修 不错   人多   上菜 速度 快   桌子   装 柠檬水 杯子 希望 洗 干净   水面 漂浮物   拉面 方便面 味 哈哈哈   炒饭 不错   肉干 点   寿司 虾子 刺身 好吃   饮料 有种 说不出 口感   土豆泥 棒
1,汤 一根 头发 白切 鸡 一小 钢丝 球 一肚子火 恶心
0,不错 味道 挺 够吃 喔
0,味道 量 足 服务态度 超好 光临
0,太 好喝
0,吃 环境 味道 不错 小贵
0,老板 没 诚信 巨峰 葡萄
0,一如既往 吃 儿子 喜欢 肯德基 麦当劳 好吃
0,环境 安静 不太多 菜品 小伙伴 意面 牛排 味道 分熟 嫩 走 喝 杯 咖啡 味道 不错
0,说好 香辣 酱 没
0,口味 不错 干净 推荐
1,打开 盒子   一股 地沟油 味道 扑面而来 口味 差 出 辣 色香味 用料 差 火腿肠 嚼蜡 口感 便宜 无好 货
0,来得 太晚 下次 老板 忙 接单
0,菜品 环境 不错 吃 舒服 时间
0,好喝 奶盖 味道 浓郁 喜欢
1,真的 一颗 不想 实在 好吃 田螺 干净 兔子 太硬 甜味 重 最差 外卖 再也
0,好吃 百吃 不腻 下次
0,蛋糕 喜欢 去过 几次 比较满意
0,特别 好吃 特别 入味 特别 实惠 特惠 划算   香汇 香掌 翅 干锅   鹅掌
0,味道 物美价廉 杂酱 酸菜   酸辣粉   冷 串串   手 抓 饼   太 好吃
0,好吃 划算 菜 高端 大气
0,找 送 餐太差 送 一个半 小时 说 差评 扣钱 没 下次
0,特意 飞来 重庆 吃 一顿 正宗 重庆火锅 吃 完后 总体 感觉 不错 食材 新鲜 味道 棒棒 哒 爱 吃 辣 喜欢 吃麻 火锅 里 麻放 一层 刚 吃 挺 沾 油 碟 吃 发现 味道 不错 挺香 只带 锅底 回去 带 几罐 油碟 回去 配着 吃 小小的 意见 服务员 收盘 子 速度 太快 吃火锅 夹 筷子 烫 筷子 吃 完 夹 烫 吃 服务员 端起 盘子 菜 全到 进 火锅 里 空盘 端 走 喜欢 样子 是因为 盘子
0,11 点 半点 点半 送来 真的 服
0,味道 行 环境 服务态度
0,鱼肉 新鲜 好吃 服务态度 红汤 鸳鸯锅 更好
0,口味 本来 想 吃 飘香 鸡 厨房 弄成 酸菜 鸡 味道 老板 弄错 口味 打算 重做 嫌 麻烦 吃 味道 满意 老板 态度 歧视 团购 没有 差别待遇 一家 店 下次 吃 飘香 鸡
0,不错 味道 挺
0,冷饭 客人 吃 每次 吃 下次 再也 不吃 没 道德
0,真心 不错 怕 还好 够
0,味道 不错 四个 吃 饱饱
0,一如 继往 菜品 新鲜 味道 好吃 火锅 汤 好喝 服务员 态度 本来 想要 火锅 底料 回家 烫 火锅 没 好意思 说
1,平常 不写 评论 想 写 真实 感受 小伙伴 分享 菜 口味 评论 里 说 好吃 美味 点 一份 蒜 香味 魔法 炸鸡 想 说 老板 做人 良心 昧着良心 赚钱 不好 吃 进 肚子 里 东西 送 泡菜 变质 特么 我花 十二块 单点 魔法 炸鸡 鸡肉 臭 打开 盖子 闻到 臭味 附图 鸡肉 变色 老板 走心 呐 石锅 饭 记得 石锅 饭 湿软 吃 石锅 饭 假 评分 点 家 水够 深
0,味道 服务 喜欢 喝 贡茶
0,服务态度 上餐 很快 服务员 经理 热情 米线 分量 很足 加 味道 不错 强烈推荐 吃
0,老板
0,好吃   贵   配送 差   差   差   差
0,态度 上菜 快 环境 调调
0,新鲜 好吃 服务态度 不错
0,不错 环境 份量 足 送 饮料 小吃
1,油太多       菜糊
1,  四只 小虫子     吐
0,老板 超级 吃 老 顾客
0,蛋糕 很漂亮   闻着 特别 诱人   水果 新鲜   好吃
1,味道 不错 吃 拉肚子 拉肚子 醉
1,小时 二十分钟 送来 一共 三个 炒饭 扬州 炒饭 ## 香辣 鱿鱼 炒 ## 尖椒 猪 拱 嘴 炒饭 炒河粉 炒 米粉 炒面 四选 添加 备注 鱿鱼 炒饭   同学 说 想 倒 脸上 吃 不吃   腥 臭特 恶心 香辣 鱿鱼 炒 两个 炒饭 好吃 怪味 臭 你家 没吃过 炒饭 真的 不敢恭维   建议 卖家 放弃 卖 炒饭   懂 做饭 半吊子 好吃 来点餐 同学 劝 一句 想点 炒饭 讲真 学校 好吃 外面 贵 说不定 还特 难吃 良心 评价 没黑 商家
0,环境卫生 味道 老 顾客 还会 光顾
0,一如既往 好喝 团购 折扣 优惠
0,蛋糕 很香 好吃 商家 环境 老板 客气
0,性价比 挺 高 机会 还会
0,蛋糕 蛮 好吃 服务态度
0,菜品   服务态度 值得
0,袋子 全是 水 看着 没 胃口
0,餐厅 环境 卫生 干净 服务态度 分量 划算 性价比 高 下次 还来
0,很棒 划算 好吃 味道 不错
0,送 东西 不齐 退款 这是 服务态度
0,鸡腿 堡 焦黑
0,好吃 满意 火锅 烤肉 诶 嘿嘿嘿
0,小朋友 过生日 定 不错 卖家 做 精致 口感
0,好吃 骑手 脾气 不好
0,蛋糕 超级 棒 评价 晚 ! 蛋糕 吃 不腻 水果 少
0,分量 很足 味道 棒棒
0,风味 小土豆 太 难吃 没熟 路边 五元 一碗 土豆 失败 田园 蔬菜 粥 咸 味 没得 米糊 失败 米饭 打开 包装盒 米团 米饭 吃 几口 失败
0,挺好吃 外面 酥 很嫩 酸梅汤 好喝
0,老主顾 菜品 服务 环境
0,真的 不错 味道 下次
0,菜品 不错 酒水 参与 打折
0,味道 两个 人吃够 两个 喝 点 酒加 串串 没 一斤 很能 吃
0,不错 忘记 照相 店家 服务态度 离家 近 下次 还会
0,味道 不错   环境 还好   请 家乡 朋友 吃   物超所值
1,送 绿豆 冰沙 喝 一口 吃 饭 吐 感觉 反胃 过期
0,味道 服务 下次 回去
0,吃 一如既往 老板 人特 气 热情 ⋯ ⋯
0,羊肉 膻味 重 导致 汤 膻味
0,好吃 家 炸鸡 超级 好吃 要点 我图   甜 辣酱 炸鸡
0,吃 几次 味道 位置 偏 家 挺 好找 服务员 热情 推荐 霸王 牛肉 牛肉 新鲜 软嫩 塞牙 强烈建议 两个 人来 吃 价格 团购 划算 妈妈 吃 妈妈 不错 试一试
1,想 说 里脊肉 味道 手 抓 饼 臭味 吃 差评 差得 再差
0,第一次 吃 味道 不错 环境 不错 真的 手工 面做 下次 还会
0,菜品 好吃 团 没 吃 完
0,店里 确实 差别 麻辣 没 重 两三个 虾 老 味道 第一回 第一回 点 外卖 朋友 路过 买份 外卖 老板 说 没有 点 外卖 朋友 说 一位 女生 老板 等一等 明白 朋友 男 长丑
1,前 几天 吃剩 米饭 口感 差到 极致 本来 白色 大米 颜色 肉 超级 老 青椒 热 几次 感觉 第一次 外卖 差评 加油 木桶 饭
0,味道 不错 每次 路过 买
0,第几次 味道 不错
0,反正 一如既往 地好 喜欢 希望 推出 系列
0,味道 环境 不错 带 孩子 吃 有个 位置 放 车车 老板 我团 吃不完 三个 人团 10 人份 吃 补 十几块 钱 笑 死 还会 回头 吃
0,不错 不错 味道 价格 实惠 下次 还来
0,菜品 口味 不错 服务态度 周到 教早 没有 排队 上菜 挺快
0,味道 不错 上菜 速度 快 价格 实惠 值得 推荐
0,女生 吃 10 人餐 味道 不错
0,老板 服务态度 真的 超级 回 学校 还会 老板 加油 肯定 越来越
0,好吃 菜
0,光顾 味道 不错 好吃 还会 光顾
0,饭店 光顾 服务 品质 菜品 一流 超赞
1,吃 拉肚子
0,菜 好吃 服务 不用 排队 反正 强烈推荐 下次 吃 感谢 商家
1,肉   每次 吃 完肉 腹痛 难忍 必 拉肚子  
0,不错 老板 服务态度 热情 关键 太 好吃
1,干净 吃 拉肚子 发烧
1,老 样子 吃 拉肚子
0,几次 离家近 味道 不错 环境 还好
